product_id,product_name,category,subcategory,brand,unit_price,cost_price,weight_lbs,launch_date,status
PROD_000903,Programmable holistic standardization Born,Automotive,Automotive_1,BrandC,88.28,52.97,1.18,2020-08-30,Active
PROD_000904,Down-sized modular challenge Term,Books,Books_3,BrandD,222.99,133.79,12.37,2024-01-08,Active
PROD_000905,Up-sized incremental benchmark Environmental,Electronics,Electronics_5,BrandB,372.8,223.68,3.6,2023-06-29,Active
PROD_000906,Ergonomic bottom-line infrastructure Dinner,Automotive,Automotive_2,BrandB,44.72,26.83,14.46,2022-09-21,Active
PROD_000907,Ergonomic transitional Graphical User Interface Box,Toys,Toys_3,BrandD,376.07,225.64,4.68,2024-03-22,Active
PROD_000908,Balanced scalable service-desk Per,Beauty,Beauty_4,BrandD,58.05,34.83,17.41,2021-01-19,Active
PROD_000909,Organized logistical protocol Perform,Sports,Sports_4,BrandB,240.79,144.47,1.18,2025-03-20,Active
PROD_000910,Devolved modular ability Nice,Home & Garden,Home & Garden_4,BrandD,464.66,278.8,3.64,2024-02-13,Active
PROD_000911,Reactive intermediate paradigm Meeting,Home & Garden,Home & Garden_3,BrandH,362.71,217.63,19.51,2025-01-21,Discontinued
PROD_000912,Vision-oriented context-sensitive solution Particular,Beauty,Beauty_5,BrandC,25.73,15.44,1.29,2021-04-21,Discontinued
PROD_000913,De-engineered bi-directional info-mediaries Really,Clothing,Clothing_2,BrandH,234.7,140.82,15.23,2023-06-10,Discontinued
PROD_000914,Inverse motivating info-mediaries Kid,Books,Books_5,BrandC,396.88,238.13,18.12,2025-05-02,Discontinued
PROD_000915,Team-oriented well-modulated encryption Eye,Clothing,Clothing_4,BrandG,429.92,257.95,17.26,2022-06-04,Discontinued
PROD_000916,Mandatory explicit knowledge user Support,Automotive,Automotive_4,BrandH,146.79,88.08,14.75,2021-02-06,Discontinued
PROD_000917,Open-source real-time standardization Various,Sports,Sports_2,BrandF,222.78,133.67,17.85,2024-03-06,Discontinued
PROD_000918,Innovative tangible neural-net Traditional,Electronics,Electronics_1,BrandG,490.29,294.17,19.83,2022-01-02,Active
PROD_000919,User-centric neutral product Director,Toys,Toys_1,BrandG,244.84,146.91,9.1,2021-06-10,Discontinued
PROD_000920,Secured transitional frame Right,Clothing,Clothing_4,BrandA,349.65,209.79,19.0,2022-02-28,Discontinued
PROD_000921,Synergistic clear-thinking strategy Rate,Beauty,Beauty_1,BrandE,127.14,76.28,0.42,2025-04-24,Active
PROD_000922,Enhanced motivating moratorium Rule,Home & Garden,Home & Garden_5,BrandH,430.38,258.23,0.59,2023-08-15,Active
PROD_000923,Triple-buffered bifurcated task-force He,Automotive,Automotive_4,BrandC,438.36,263.01,3.78,2023-04-01,Active
PROD_000924,Reduced object-oriented secured line See,Automotive,Automotive_1,BrandA,431.59,258.95,7.76,2022-07-10,Active
PROD_000925,User-friendly national forecast Understand,Electronics,Electronics_3,BrandE,218.69,131.22,13.99,2024-09-03,Discontinued
PROD_000926,Advanced multi-state benchmark Ago,Clothing,Clothing_1,BrandF,370.52,222.31,10.34,2022-05-04,Active
PROD_000927,Business-focused static approach Decision,Electronics,Electronics_4,BrandB,197.65,118.59,12.42,2021-10-08,Active
PROD_000928,Diverse executive software Enough,Beauty,Beauty_1,BrandC,327.6,196.56,11.26,2021-03-02,Discontinued
PROD_000929,Centralized system-worthy toolset Find,Home & Garden,Home & Garden_1,BrandF,126.93,76.16,13.02,2021-06-15,Discontinued
PROD_000930,Quality-focused 5thgeneration help-desk Teach,Sports,Sports_3,BrandF,182.83,109.7,10.12,2022-09-12,Active
PROD_000931,Seamless systematic support Or,Books,Books_3,BrandA,41.05,24.63,9.1,2024-10-05,Active
PROD_000932,User-friendly secondary open architecture Improve,Automotive,Automotive_3,BrandE,231.47,138.88,16.02,2021-08-16,Active
PROD_000933,Total executive solution Red,Sports,Sports_4,BrandH,52.78,31.67,17.97,2020-09-01,Active
PROD_000934,Multi-tiered human-resource instruction set Story,Clothing,Clothing_1,BrandB,90.74,54.44,13.97,2025-04-25,Active
PROD_000935,Intuitive neutral application Add,Home & Garden,Home & Garden_1,BrandD,265.14,159.08,5.93,2024-02-26,Discontinued
PROD_000936,Exclusive regional time-frame Traditional,Automotive,Automotive_1,BrandF,215.86,129.52,5.9,2024-10-14,Active
PROD_000937,Face-to-face scalable strategy Security,Electronics,Electronics_5,BrandD,419.12,251.47,12.93,2023-09-04,Active
PROD_000938,Versatile optimizing moratorium Single,Beauty,Beauty_5,BrandF,248.21,148.93,16.85,2023-06-15,Active
PROD_000939,Vision-oriented uniform core Financial,Automotive,Automotive_3,BrandE,287.95,172.77,3.52,2022-09-05,Active
PROD_000940,Synergized asynchronous contingency Consumer,Sports,Sports_3,BrandH,192.23,115.34,15.42,2024-02-10,Active
PROD_000941,Decentralized homogeneous analyzer Later,Home & Garden,Home & Garden_2,BrandF,149.35,89.61,12.41,2021-10-30,Discontinued
PROD_000942,Fundamental clear-thinking complexity Pattern,Books,Books_2,BrandC,486.87,292.12,3.31,2024-08-31,Active
PROD_000943,Adaptive full-range Local Area Network Security,Electronics,Electronics_4,BrandF,291.52,174.91,5.28,2025-02-14,Discontinued
PROD_000944,Balanced coherent Graphic Interface Picture,Sports,Sports_3,BrandA,336.12,201.67,3.04,2020-09-08,Active
PROD_000945,Self-enabling reciprocal protocol Fish,Home & Garden,Home & Garden_1,BrandE,69.53,41.72,8.15,2022-11-21,Active
PROD_000946,Re-engineered neutral help-desk Baby,Home & Garden,Home & Garden_2,BrandH,464.63,278.78,0.19,2024-05-10,Active
PROD_000947,Intuitive multi-tasking definition Create,Books,Books_5,BrandH,449.03,269.42,13.37,2023-01-15,Active
PROD_000948,Profit-focused cohesive instruction set Of,Beauty,Beauty_1,BrandB,368.5,221.1,2.87,2023-02-14,Active
PROD_000949,Cross-group grid-enabled definition Use,Books,Books_2,BrandA,206.8,124.08,8.97,2021-07-02,Active
PROD_000950,Managed full-range hierarchy Finally,Beauty,Beauty_2,BrandA,307.99,184.8,11.71,2021-07-12,Discontinued
PROD_000951,Versatile regional moderator May,Books,Books_5,BrandD,21.05,12.63,17.0,2025-06-02,Active
PROD_000952,Versatile solution-oriented access Building,Toys,Toys_5,BrandD,250.33,150.2,12.14,2023-10-13,Active
PROD_000953,Organized disintermediate project Positive,Beauty,Beauty_4,BrandG,82.49,49.5,7.46,2025-01-11,Active
PROD_000954,Fully-configurable 6thgeneration software Value,Electronics,Electronics_3,BrandE,179.01,107.41,19.55,2022-01-15,Active
PROD_000955,Customizable human-resource extranet Now,Sports,Sports_4,BrandH,373.35,224.01,16.09,2024-01-21,Active
PROD_000956,Assimilated multi-state throughput House,Home & Garden,Home & Garden_4,BrandG,367.02,220.21,2.88,2023-01-03,Active
PROD_000957,Profound local matrix Animal,Home & Garden,Home & Garden_5,BrandD,158.58,95.15,19.73,2021-12-01,Active
PROD_000958,Streamlined content-based Graphic Interface My,Toys,Toys_3,BrandB,13.24,7.95,8.35,2020-11-05,Active
PROD_000959,Cross-platform composite throughput Note,Home & Garden,Home & Garden_4,BrandD,101.14,60.69,5.86,2023-02-07,Active
PROD_000960,Self-enabling asymmetric database Religious,Electronics,Electronics_3,BrandE,418.95,251.37,9.93,2023-08-02,Active
PROD_000961,Extended systemic interface Thing,Sports,Sports_2,BrandA,397.7,238.62,5.33,2020-12-14,Active
PROD_000962,Public-key tangible support Stage,Clothing,Clothing_4,BrandE,214.41,128.64,18.15,2022-08-12,Discontinued
PROD_000963,Compatible value-added software Class,Electronics,Electronics_4,BrandB,384.71,230.83,19.89,2020-07-21,Active
PROD_000964,Universal full-range alliance Begin,Beauty,Beauty_3,BrandH,287.13,172.28,12.6,2020-10-19,Active
PROD_000965,Enhanced eco-centric open architecture Avoid,Clothing,Clothing_5,BrandF,261.14,156.68,0.45,2023-04-24,Active
PROD_000966,Focused empowering installation Important,Home & Garden,Home & Garden_4,BrandA,81.61,48.96,17.58,2022-09-10,Discontinued
PROD_000967,Open-architected intermediate functionalities Adult,Beauty,Beauty_3,BrandC,35.92,21.55,8.45,2022-05-20,Active
PROD_000968,Decentralized national ability Put,Electronics,Electronics_1,BrandE,152.92,91.75,10.33,2024-01-14,Discontinued
PROD_000969,Cloned web-enabled synergy Pay,Clothing,Clothing_3,BrandC,276.42,165.85,16.55,2020-08-30,Active
PROD_000970,Compatible heuristic middleware Born,Books,Books_5,BrandF,56.96,34.18,7.1,2021-11-19,Discontinued
PROD_000971,Synergized exuding portal Before,Electronics,Electronics_3,BrandC,263.9,158.34,15.6,2021-11-04,Active
PROD_000972,Organic homogeneous infrastructure Term,Beauty,Beauty_2,BrandC,60.18,36.11,10.12,2023-09-28,Discontinued
PROD_000973,Phased cohesive monitoring Discussion,Clothing,Clothing_1,BrandG,235.64,141.38,2.42,2021-02-12,Discontinued
PROD_000974,Object-based needs-based frame Protect,Electronics,Electronics_3,BrandH,180.62,108.37,2.87,2021-02-26,Active
PROD_000975,Synergistic upward-trending project Hour,Beauty,Beauty_1,BrandC,357.85,214.71,14.91,2025-03-23,Active
PROD_000976,Advanced neutral open architecture Chance,Sports,Sports_2,BrandC,429.84,257.9,13.79,2021-01-19,Active
PROD_000977,Adaptive object-oriented policy Indeed,Home & Garden,Home & Garden_1,BrandD,73.81,44.28,8.55,2023-02-14,Active
PROD_000978,Configurable fault-tolerant database Smile,Clothing,Clothing_4,BrandA,389.6,233.76,0.95,2024-02-22,Active
PROD_000979,Up-sized grid-enabled data-warehouse Itself,Electronics,Electronics_3,BrandA,239.85,143.91,0.96,2024-12-18,Active
PROD_000980,Profound client-server complexity Create,Electronics,Electronics_5,BrandB,393.36,236.02,4.19,2021-07-16,Discontinued
PROD_000981,Function-based content-based budgetary management Course,Home & Garden,Home & Garden_2,BrandF,24.34,14.6,16.93,2023-10-16,Active
PROD_000982,Re-contextualized actuating system engine Work,Beauty,Beauty_5,BrandF,88.67,53.2,15.64,2025-05-21,Discontinued
PROD_000983,Reactive maximized project Often,Clothing,Clothing_1,BrandB,411.6,246.96,10.62,2020-10-19,Discontinued
PROD_000984,Synchronized asymmetric extranet Billion,Books,Books_5,BrandC,451.81,271.09,0.19,2021-06-03,Active
PROD_000985,Reduced mobile groupware Heavy,Sports,Sports_5,BrandH,189.57,113.74,3.78,2021-01-28,Active
PROD_000986,Streamlined disintermediate attitude Feel,Home & Garden,Home & Garden_4,BrandF,490.84,294.5,4.36,2023-07-14,Discontinued
PROD_000987,Ergonomic foreground matrix Little,Toys,Toys_3,BrandB,383.09,229.85,2.56,2022-01-28,Active
PROD_000988,Switchable fault-tolerant solution Pattern,Home & Garden,Home & Garden_3,BrandH,383.51,230.11,11.19,2021-03-13,Active
PROD_000989,Re-contextualized high-level workforce Four,Clothing,Clothing_4,BrandF,251.92,151.15,5.74,2025-03-25,Active
PROD_000990,Down-sized 24hour functionalities Employee,Automotive,Automotive_3,BrandD,281.42,168.85,19.7,2024-05-13,Active
PROD_000991,Universal user-facing project Least,Sports,Sports_4,BrandB,448.43,269.06,18.79,2021-10-26,Active
PROD_000992,Multi-lateral client-driven service-desk Significant,Home & Garden,Home & Garden_4,BrandA,499.37,299.62,13.47,2022-02-03,Active
PROD_000993,Polarized maximized knowledge user Her,Automotive,Automotive_4,BrandB,68.42,41.05,8.07,2024-04-23,Active
PROD_000994,Pre-emptive neutral benchmark Continue,Home & Garden,Home & Garden_2,BrandB,188.22,112.93,6.84,2023-08-31,Active
PROD_000995,Configurable even-keeled challenge Vote,Clothing,Clothing_4,BrandD,420.67,252.4,5.64,2023-02-17,Active
PROD_000996,Fundamental upward-trending product Ball,Toys,Toys_5,BrandF,243.15,145.89,19.01,2024-01-28,Active
PROD_000997,Ameliorated motivating product Allow,Books,Books_1,BrandC,386.32,231.79,2.53,2024-07-01,Active
PROD_000998,Reduced impactful throughput Performance,Automotive,Automotive_2,BrandD,317.9,190.74,0.69,2021-07-01,Active
PROD_000999,Automated neutral firmware Of,Clothing,Clothing_2,BrandH,342.27,205.36,7.71,2024-11-27,Active
PROD_001000,Quality-focused methodical projection Stage,Home & Garden,Home & Garden_1,BrandE,314.76,188.86,15.23,2021-03-06,Active
